epoch,train_loss,valid_loss,valid_accuracy,valid_top3_accuracy,valid_perplexity
1,2.741380798199113,2.412020454406738,0.31422916666666667,0.56025,11.156479546967027
2,2.2481317600986834,2.1894341468811036,0.373875,0.59125,8.930158526701852
