epoch,train_loss,valid_loss,valid_perplexity
1,6.367014382876985,6.140691013208458,464.3743488243132
2,5.646826889419776,5.838608698653323,343.30137258126007
3,5.3119123878335595,5.733404213296516,309.0194479592059
4,5.070133315958405,5.590567279607058,267.8875437584257
5,4.832590541927852,5.433378887495825,228.92143990100945
6,4.575703762527695,5.251094136919294,190.7748881569675
7,4.364289610009444,5.108574465449367,165.4343543122844
8,4.10899361859449,4.9584068432450294,142.36680249388755
9,3.8859444080990406,4.934889577861343,139.05778662608188
10,3.673168306960199,4.826549904687064,124.77971525291687
11,3.4951022729630963,4.823600176721811,124.41219135158612
12,3.3243007517881376,4.708574577101639,110.89397638005045
13,3.144829800874943,4.635241590972457,103.0528116170441
14,2.96945981506394,4.577564382659538,97.27717546189292
15,2.8069116290143765,4.630159546222005,102.53042114694169
16,2.673998103243826,4.596911872604063,99.17756928102892
17,2.5070975058474523,4.522815689444542,92.0945428851592
18,2.3820852905149885,4.590289361774921,98.52293480895659
19,2.2198743144510247,4.542170455413205,93.89437266641198
20,2.1376141781335347,4.576701936445066,97.19331529779991
21,1.9790878035278938,4.5354762236986845,93.26792112439918
22,1.8553887864218206,4.520473466387817,91.87908934204155
23,1.7419483862287257,4.544716941991022,94.13377811815371
24,1.643937737421882,4.4926534694220335,89.3582409354288
25,1.5301056893455147,4.588646964835269,98.36125385084031
26,1.4456059607279101,4.574725676860128,97.00142575108234
27,1.324646615340849,4.6607872779880255,105.71927986444747
28,1.2312593738973452,4.579867936138596,97.50151692994274
29,1.1626612181743492,4.690415962998356,108.89846812094764
30,1.065661704354096,4.599323585097279,99.41704572199967
31,0.9813020795911223,4.614028466599328,100.88976312862145
32,0.9253567166415303,4.678394991372313,107.59723941157556
33,0.8676701028992359,4.632774295551436,102.79886329840672
34,0.7886241878161477,4.753891299345663,116.03493381492444
35,0.7302848497624339,4.734638563224247,113.82231171328326
